Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
425.25,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
425.485,TraderOne,Tick,587,549,38,-38,146400,146900,34011,186289,178689,OK
425.75,TraderOne,Tick,587,549,38,-38,146400,146900,34011,186289,178689,OK
425.969,TraderOne,Tick,587,549,38,-38,146400,146900,34011,186289,178689,OK
426.25,TraderOne,Tick,587,549,38,-38,146400,146700,34011,186289,178689,OK
426.516,TraderOne,Tick,587,549,38,-38,146400,146600,34011,186289,178689,OK
426.75,TraderOne,Tick,587,549,38,-38,146400,146600,34011,186289,178689,OK
427.016,TraderOne,Tick,587,549,38,-38,146400,146600,34011,186289,178689,OK
427.297,TraderOne,Tick,587,549,38,-38,146400,146600,34011,186289,178689,OK
427.5,TraderOne,Tick,587,549,38,-38,146500,146200,34011,186289,193889,OK
427.735,TraderOne,Tick,587,559,28,-28,146300,146200,34304,185996,188796,OK
428.063,TraderOne,Tick,587,569,18,-18,146300,146200,34597,186703,188503,OK
428.235,TraderOne,Tick,587,592,-5,5,146300,146200,35270,186030,185530,OK
428.454,TraderOne,Tick,587,592,-5,5,146300,146200,35270,186030,185530,OK
428.704,TraderOne,Tick,587,592,-5,5,146300,146200,35270,186030,185530,OK
429.0,TraderOne,Tick,587,592,-5,5,146300,146000,35270,186030,185030,OK
429.297,TraderOne,Tick,587,592,-5,5,146300,145900,35270,186030,185030,OK
429.469,TraderOne,Tick,587,592,-5,5,146300,145900,35270,186030,185030,OK
429.704,TraderOne,Tick,587,592,-5,5,146300,145900,35270,186030,185030,OK
430.0,TraderOne,Tick,587,592,-5,5,146300,145900,35270,186030,185030,OK
430.266,TraderOne,Tick,587,592,-5,5,146300,145900,35270,186030,185030,OK
430.5,TraderOne,Tick,587,592,-5,5,145500,145900,35270,186030,187030,OK
430.797,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
431.047,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
431.204,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
431.469,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
431.735,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
432.0,TraderOne,Tick,587,592,-5,5,145500,145700,35270,186030,187030,OK
432.297,TraderOne,Tick,587,592,-5,5,146500,145700,35270,186030,185030,OK
432.547,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
432.766,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
433.047,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
433.235,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
433.547,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
433.782,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
433.954,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
434.204,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
434.485,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
434.75,TraderOne,Tick,587,592,-5,5,146500,146100,35270,186030,185030,OK
434.969,TraderOne,Tick,587,592,-5,5,146000,146100,35270,186030,186530,OK
435.25,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
435.532,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
435.75,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
435.985,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
436.313,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
436.469,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
436.75,TraderOne,Tick,607,592,15,-15,146200,146100,35855,183445,184945,OK
436.954,TraderOne,Tick,607,592,15,-15,146200,146200,35855,183445,183445,OK
437.266,TraderOne,Tick,607,592,15,-15,146200,145900,35855,183445,186445,OK
437.485,TraderOne,Tick,607,592,15,-15,146600,145900,35855,183445,186445,OK
437.719,TraderOne,Tick,607,592,15,-15,146600,146000,35855,183445,186445,OK
438.016,TraderOne,Tick,607,592,15,-15,146600,146000,35855,183445,186445,OK
438.25,TraderOne,Tick,607,592,15,-15,146600,146000,35855,183445,186445,OK
438.469,TraderOne,Tick,607,592,15,-15,146600,146000,35855,183445,186445,OK
438.766,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
439.0,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
439.25,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
439.547,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
439.75,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
439.985,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
440.235,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
440.485,TraderOne,Tick,607,592,15,-15,146000,146000,35855,183445,183445,OK
440.719,TraderOne,Tick,607,592,15,-15,146400,145700,35855,183445,186445,OK
441.016,TraderOne,Tick,607,592,15,-15,146400,145700,35855,183445,186445,OK
441.235,TraderOne,Tick,607,592,15,-15,146400,145700,35855,183445,186445,OK
441.547,TraderOne,Tick,607,592,15,-15,146000,145600,35855,183445,186445,OK
441.75,TraderOne,Tick,607,592,15,-15,146000,145600,35855,183445,186445,OK
441.985,TraderOne,Tick,607,592,15,-15,146000,145600,35855,183445,186445,OK
442.266,TraderOne,Tick,607,592,15,-15,146000,145500,35855,183445,186445,OK
442.547,TraderOne,Tick,607,592,15,-15,146000,145500,35855,183445,186445,OK
442.75,TraderOne,Tick,607,607,0,0,145900,145200,36293,190507,190507,OK
443.016,TraderOne,Tick,607,607,0,0,145700,145200,36293,190507,190507,OK
443.204,TraderOne,Tick,607,607,0,0,145700,145200,36293,190507,190507,OK
443.454,TraderOne,Tick,607,607,0,0,145700,145200,36293,190507,190507,OK
443.782,TraderOne,Tick,607,607,0,0,145700,144900,36293,190507,190507,OK
444.047,TraderOne,Tick,607,607,0,0,145700,144900,36293,190507,190507,OK
444.235,TraderOne,Tick,607,607,0,0,145700,145000,36293,190507,190507,OK
444.5,TraderOne,Tick,607,607,0,0,145700,145000,36293,190507,190507,OK
444.719,TraderOne,Tick,607,607,0,0,145700,145000,36293,190507,190507,OK
445.016,TraderOne,Tick,607,607,0,0,145300,145000,36293,190507,190507,OK
445.297,TraderOne,Tick,607,607,0,0,145300,145000,36293,190507,190507,OK
445.485,TraderOne,Tick,607,607,0,0,145300,145000,36293,190507,190507,OK
445.766,TraderOne,Tick,607,607,0,0,145300,145100,36293,190507,190507,OK
446.016,TraderOne,Tick,607,607,0,0,145700,145200,36293,190507,190507,OK
446.235,TraderOne,Tick,607,607,0,0,145000,145200,36293,190507,190507,OK
446.454,TraderOne,Tick,607,607,0,0,145000,145200,36293,190507,190507,OK
446.704,TraderOne,Tick,607,607,0,0,145000,145300,36293,190507,190507,OK
447.032,TraderOne,Tick,607,607,0,0,145000,145400,36293,190507,190507,OK
447.266,TraderOne,Tick,607,607,0,0,145000,145400,36293,190507,190507,OK
447.547,TraderOne,Tick,607,607,0,0,145000,145400,36293,190507,190507,OK
447.719,TraderOne,Tick,607,607,0,0,145000,145200,36293,190507,190507,OK
448.0,TraderOne,Tick,607,607,0,0,145000,145200,36293,190507,190507,OK
448.204,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
448.516,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
448.782,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
449.0,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
449.235,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
449.5,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
449.75,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
450.0,TraderOne,Tick,607,607,0,0,145400,145200,36293,190507,190507,OK
450.219,TraderOne,Tick,607,607,0,0,145400,144900,36293,190507,190507,OK
450.454,TraderOne,Tick,607,607,0,0,145600,144500,36293,190507,190507,OK
450.797,TraderOne,Tick,607,611,-4,4,145200,144500,36409,193591,192791,OK
451.047,TraderOne,Tick,607,611,-4,4,145200,144400,36409,193591,192791,OK
451.297,TraderOne,Tick,607,611,-4,4,145200,144100,36409,193591,192791,OK
451.485,TraderOne,Tick,607,621,-14,14,144700,144000,36699,201301,198501,OK
451.766,TraderOne,Tick,607,621,-14,14,144600,144000,36699,201301,198501,OK
452.063,TraderOne,Tick,607,621,-14,14,144600,143900,36699,201301,198501,OK
452.204,TraderOne,Tick,607,621,-14,14,144600,143900,36699,201301,198501,OK
452.454,TraderOne,Tick,607,621,-14,14,144600,144100,36699,201301,198501,OK
452.719,TraderOne,Tick,607,621,-14,14,144600,144100,36699,201301,198501,OK
453.047,TraderOne,Tick,607,621,-14,14,144600,144100,36699,201301,198501,OK
453.297,TraderOne,Tick,607,621,-14,14,144600,144100,36699,201301,198501,OK
453.469,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
453.704,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
454.047,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
454.266,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
454.454,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
454.704,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
455.0,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
455.266,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
455.5,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
455.704,TraderOne,Tick,607,621,-14,14,145000,144100,36699,201301,198501,OK
456.016,TraderOne,Tick,607,621,-14,14,145000,144400,36699,201301,198501,OK
456.266,TraderOne,Tick,607,621,-14,14,144400,144400,36699,201301,201301,OK
456.5,TraderOne,Tick,607,621,-14,14,144400,144400,36699,201301,201301,OK
456.766,TraderOne,Tick,607,621,-14,14,144400,145000,36699,201301,204101,OK
457.016,TraderOne,Tick,617,621,-4,4,145200,145300,36989,202011,202411,OK
457.266,TraderOne,Tick,617,621,-4,4,145200,145600,36989,202011,202811,OK
457.547,TraderOne,Tick,617,621,-4,4,145200,145600,36989,202011,202811,OK
457.704,TraderOne,Tick,617,621,-4,4,145200,145600,36989,202011,202811,OK
457.985,TraderOne,Tick,617,621,-4,4,145200,145500,36989,202011,202811,OK
458.235,TraderOne,Tick,617,621,-4,4,145200,145500,36989,202011,202811,OK
458.547,TraderOne,Tick,617,621,-4,4,146000,145500,36989,202011,201211,OK
458.782,TraderOne,Tick,617,621,-4,4,144800,145500,36989,202011,202811,OK
459.032,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
459.297,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
459.5,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
459.797,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
460.032,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
460.219,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
460.469,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
460.719,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
461.0,TraderOne,Tick,617,621,-4,4,146100,145500,36989,202011,201211,OK
461.235,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
461.469,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
461.719,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
462.016,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
462.219,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
462.516,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
462.797,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
463.016,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
463.204,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
463.469,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
463.719,TraderOne,Tick,617,621,-4,4,146100,145400,36989,202011,201211,OK
463.985,TraderOne,Tick,617,621,-4,4,145400,145300,36989,202011,201611,OK
464.204,TraderOne,Tick,617,621,-4,4,145200,145300,36989,202011,202411,OK
464.5,TraderOne,Tick,631,621,10,-10,145400,145300,37396,204404,205404,OK
464.75,TraderOne,Tick,631,621,10,-10,145400,145300,37396,204404,205404,OK
465.0,TraderOne,Tick,631,621,10,-10,145400,145300,37396,204404,205404,OK
465.25,TraderOne,Tick,631,621,10,-10,145400,145300,37396,204404,205404,OK
465.5,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
465.735,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
465.969,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
466.235,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
466.516,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
466.766,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
466.969,TraderOne,Tick,631,621,10,-10,145400,145400,37396,204404,204404,OK
467.266,TraderOne,Tick,631,621,10,-10,145400,145200,37396,204404,206404,OK
467.454,TraderOne,Tick,631,631,0,0,145200,145200,37686,204114,204114,OK
467.797,TraderOne,Tick,631,631,0,0,145200,145200,37686,204114,204114,OK
468.063,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
468.266,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
468.5,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
468.797,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
468.985,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
469.297,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
469.563,TraderOne,Tick,641,631,10,-10,145100,145200,37976,205824,204824,OK
469.782,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
470.047,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
470.25,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
470.547,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
470.75,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
470.954,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
471.282,TraderOne,Tick,641,631,10,-10,145500,145200,37976,205824,207824,OK
471.485,TraderOne,Tick,641,631,10,-10,144900,145200,37976,205824,203824,OK
471.766,TraderOne,Tick,641,631,10,-10,144900,145200,37976,205824,203824,OK
472.047,TraderOne,Tick,641,631,10,-10,144900,145200,37976,205824,203824,OK
472.266,TraderOne,Tick,641,631,10,-10,144900,145600,37976,205824,203824,OK
472.547,TraderOne,Tick,641,631,10,-10,144900,145600,37976,205824,203824,OK
472.735,TraderOne,Tick,641,631,10,-10,144900,145600,37976,205824,203824,OK
473.063,TraderOne,Tick,641,631,10,-10,144900,145600,37976,205824,203824,OK
473.297,TraderOne,Tick,641,631,10,-10,145400,145600,37976,205824,203824,OK
473.454,TraderOne,Tick,641,631,10,-10,145400,145600,37976,205824,203824,OK
473.75,TraderOne,Tick,641,631,10,-10,145400,145600,37976,205824,203824,OK
474.0,TraderOne,Tick,641,631,10,-10,145400,145700,37976,205824,203824,OK
474.297,TraderOne,Tick,641,631,10,-10,145400,145700,37976,205824,203824,OK
474.532,TraderOne,Tick,641,631,10,-10,144800,145700,37976,205824,203824,OK
474.704,TraderOne,Tick,641,631,10,-10,144800,145700,37976,205824,203824,OK
